127.0.0.1 - - [16/Sep/2016:11:40:47 +0530] "GET / HTTP/1.1" 404 994
0:0:0:0:0:0:0:1 - - [16/Sep/2016:13:17:49 +0530] "GET /bookstore/%3Cu:url%20value= HTTP/1.1" 404 992
0:0:0:0:0:0:0:1 - - [16/Sep/2016:13:18:24 +0530] "POST /bookstore/sub_category/add HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [16/Sep/2016:13:18:24 +0530] "GET /bookstore/sub_categorylist HTTP/1.1" 200 3630
0:0:0:0:0:0:0:1 - - [16/Sep/2016:13:19:06 +0530] "GET /bookstore/sub_categories HTTP/1.1" 200 3645
0:0:0:0:0:0:0:1 - - [16/Sep/2016:13:19:06 +0530] "GET /bookstore/%3Cu:url%20value= HTTP/1.1" 404 992
0:0:0:0:0:0:0:1 - - [16/Sep/2016:13:19:06 +0530] "GET /bookstore/%3Cu:url%20value= HTTP/1.1" 404 992
0:0:0:0:0:0:0:1 - - [16/Sep/2016:13:19:35 +0530] "POST /bookstore/sub_category/add HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [16/Sep/2016:13:19:35 +0530] "GET /bookstore/sub_categorylist HTTP/1.1" 200 3691
0:0:0:0:0:0:0:1 - - [16/Sep/2016:13:19:47 +0530] "GET /bookstore/sub_categories HTTP/1.1" 200 3645
0:0:0:0:0:0:0:1 - - [16/Sep/2016:13:19:47 +0530] "GET /bookstore/%3Cu:url%20value= HTTP/1.1" 404 992
0:0:0:0:0:0:0:1 - - [16/Sep/2016:13:19:47 +0530] "GET /bookstore/%3Cu:url%20value= HTTP/1.1" 404 992
0:0:0:0:0:0:0:1 - - [16/Sep/2016:13:20:39 +0530] "POST /bookstore/sub_category/add HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [16/Sep/2016:13:20:39 +0530] "GET /bookstore/sub_categorylist HTTP/1.1" 200 3700
0:0:0:0:0:0:0:1 - - [16/Sep/2016:13:20:46 +0530] "GET /bookstore/sub_categories HTTP/1.1" 200 3645
0:0:0:0:0:0:0:1 - - [16/Sep/2016:13:20:46 +0530] "GET /bookstore/%3Cu:url%20value= HTTP/1.1" 404 992
0:0:0:0:0:0:0:1 - - [16/Sep/2016:13:20:46 +0530] "GET /bookstore/%3Cu:url%20value= HTTP/1.1" 404 992
0:0:0:0:0:0:0:1 - - [16/Sep/2016:13:21:13 +0530] "POST /bookstore/sub_category/add HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [16/Sep/2016:13:21:13 +0530] "GET /bookstore/sub_categorylist HTTP/1.1" 200 3761
0:0:0:0:0:0:0:1 - - [16/Sep/2016:13:21:22 +0530] "GET /bookstore/sub_categories HTTP/1.1" 200 3645
0:0:0:0:0:0:0:1 - - [16/Sep/2016:13:21:22 +0530] "GET /bookstore/%3Cu:url%20value= HTTP/1.1" 404 992
0:0:0:0:0:0:0:1 - - [16/Sep/2016:13:21:22 +0530] "GET /bookstore/%3Cu:url%20value= HTTP/1.1" 404 992
0:0:0:0:0:0:0:1 - - [16/Sep/2016:13:24:26 +0530] "POST /bookstore/sub_category/add HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [16/Sep/2016:13:24:26 +0530] "GET /bookstore/sub_categorylist HTTP/1.1" 200 3831
0:0:0:0:0:0:0:1 - - [16/Sep/2016:13:24:55 +0530] "GET /bookstore/sub_categories HTTP/1.1" 200 3645
0:0:0:0:0:0:0:1 - - [16/Sep/2016:13:24:55 +0530] "GET /bookstore/%3Cu:url%20value= HTTP/1.1" 404 992
0:0:0:0:0:0:0:1 - - [16/Sep/2016:13:24:55 +0530] "GET /bookstore/%3Cu:url%20value= HTTP/1.1" 404 992
0:0:0:0:0:0:0:1 - - [16/Sep/2016:13:28:32 +0530] "POST /bookstore/sub_category/add HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [16/Sep/2016:13:28:32 +0530] "GET /bookstore/sub_categorylist HTTP/1.1" 200 3911
0:0:0:0:0:0:0:1 - - [16/Sep/2016:13:28:56 +0530] "GET /bookstore/sub_categories HTTP/1.1" 200 3645
0:0:0:0:0:0:0:1 - - [16/Sep/2016:13:28:56 +0530] "GET /bookstore/%3Cu:url%20value= HTTP/1.1" 404 992
0:0:0:0:0:0:0:1 - - [16/Sep/2016:13:28:56 +0530] "GET /bookstore/%3Cu:url%20value= HTTP/1.1" 404 992
0:0:0:0:0:0:0:1 - - [16/Sep/2016:13:29:50 +0530] "POST /bookstore/sub_category/add HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [16/Sep/2016:13:29:50 +0530] "GET /bookstore/sub_categorylist HTTP/1.1" 200 3981
0:0:0:0:0:0:0:1 - - [16/Sep/2016:13:30:19 +0530] "GET /bookstore/sub_categories HTTP/1.1" 200 3645
0:0:0:0:0:0:0:1 - - [16/Sep/2016:13:30:19 +0530] "GET /bookstore/%3Cu:url%20value= HTTP/1.1" 404 992
0:0:0:0:0:0:0:1 - - [16/Sep/2016:13:30:19 +0530] "GET /bookstore/%3Cu:url%20value= HTTP/1.1" 404 992
0:0:0:0:0:0:0:1 - - [16/Sep/2016:13:33:19 +0530] "POST /bookstore/sub_category/add HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [16/Sep/2016:13:33:19 +0530] "GET /bookstore/sub_categorylist HTTP/1.1" 200 4044
0:0:0:0:0:0:0:1 - - [16/Sep/2016:13:34:17 +0530] "GET /bookstore/sub_categorylist HTTP/1.1" 200 4036
0:0:0:0:0:0:0:1 - - [16/Sep/2016:13:34:17 +0530] "GET /bookstore/resources/css/bootstrap.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Sep/2016:13:34:17 +0530] "GET /bookstore/resources/css/bootstrap-theme.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Sep/2016:13:34:17 +0530] "GET /bookstore/resources/fonts/glyphicons-halflings-regular.woff2 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Sep/2016:13:34:22 +0530] "GET /bookstore/sub_categories HTTP/1.1" 200 3645
0:0:0:0:0:0:0:1 - - [16/Sep/2016:13:34:22 +0530] "GET /bookstore/%3Cu:url%20value= HTTP/1.1" 404 992
0:0:0:0:0:0:0:1 - - [16/Sep/2016:13:34:22 +0530] "GET /bookstore/%3Cu:url%20value= HTTP/1.1" 404 992
0:0:0:0:0:0:0:1 - - [16/Sep/2016:13:35:39 +0530] "POST /bookstore/sub_category/add HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [16/Sep/2016:13:35:39 +0530] "GET /bookstore/sub_categorylist HTTP/1.1" 200 4106
0:0:0:0:0:0:0:1 - - [16/Sep/2016:13:35:39 +0530] "GET /bookstore/resources/css/bootstrap.min.css HTTP/1.1" 200 121260
0:0:0:0:0:0:0:1 - - [16/Sep/2016:13:35:39 +0530] "GET /bookstore/resources/css/bootstrap-theme.min.css HTTP/1.1" 200 23409
0:0:0:0:0:0:0:1 - - [16/Sep/2016:13:35:40 +0530] "GET /bookstore/resources/fonts/glyphicons-halflings-regular.woff2 HTTP/1.1" 200 18028
0:0:0:0:0:0:0:1 - - [16/Sep/2016:13:35:56 +0530] "GET /bookstore/sub_categories HTTP/1.1" 200 3645
0:0:0:0:0:0:0:1 - - [16/Sep/2016:13:35:56 +0530] "GET /bookstore/%3Cu:url%20value= HTTP/1.1" 404 992
0:0:0:0:0:0:0:1 - - [16/Sep/2016:13:35:56 +0530] "GET /bookstore/%3Cu:url%20value= HTTP/1.1" 404 992
0:0:0:0:0:0:0:1 - - [16/Sep/2016:13:36:41 +0530] "POST /bookstore/sub_category/add HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [16/Sep/2016:13:36:41 +0530] "GET /bookstore/sub_categorylist HTTP/1.1" 200 4162
0:0:0:0:0:0:0:1 - - [16/Sep/2016:13:37:08 +0530] "GET /bookstore/sub_categories HTTP/1.1" 200 3645
0:0:0:0:0:0:0:1 - - [16/Sep/2016:13:37:08 +0530] "GET /bookstore/%3Cu:url%20value= HTTP/1.1" 404 992
0:0:0:0:0:0:0:1 - - [16/Sep/2016:13:37:08 +0530] "GET /bookstore/%3Cu:url%20value= HTTP/1.1" 404 992
0:0:0:0:0:0:0:1 - - [16/Sep/2016:13:42:29 +0530] "POST /bookstore/sub_category/add HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [16/Sep/2016:13:42:29 +0530] "GET /bookstore/sub_categorylist HTTP/1.1" 200 4252
0:0:0:0:0:0:0:1 - - [16/Sep/2016:13:42:38 +0530] "GET /bookstore/sub_categories HTTP/1.1" 200 3645
0:0:0:0:0:0:0:1 - - [16/Sep/2016:13:42:38 +0530] "GET /bookstore/%3Cu:url%20value= HTTP/1.1" 404 992
0:0:0:0:0:0:0:1 - - [16/Sep/2016:13:42:38 +0530] "GET /bookstore/%3Cu:url%20value= HTTP/1.1" 404 992
0:0:0:0:0:0:0:1 - - [16/Sep/2016:13:44:48 +0530] "POST /bookstore/sub_category/add HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [16/Sep/2016:13:44:48 +0530] "GET /bookstore/sub_categorylist HTTP/1.1" 200 4314
0:0:0:0:0:0:0:1 - - [16/Sep/2016:13:44:56 +0530] "GET /bookstore/sub_categories HTTP/1.1" 200 3645
0:0:0:0:0:0:0:1 - - [16/Sep/2016:13:44:56 +0530] "GET /bookstore/%3Cu:url%20value= HTTP/1.1" 404 992
0:0:0:0:0:0:0:1 - - [16/Sep/2016:13:44:56 +0530] "GET /bookstore/%3Cu:url%20value= HTTP/1.1" 404 992
0:0:0:0:0:0:0:1 - - [16/Sep/2016:13:51:40 +0530] "POST /bookstore/sub_category/add HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [16/Sep/2016:13:51:40 +0530] "GET /bookstore/sub_categorylist HTTP/1.1" 200 4372
0:0:0:0:0:0:0:1 - - [16/Sep/2016:13:51:46 +0530] "GET /bookstore/sub_categories HTTP/1.1" 200 3645
0:0:0:0:0:0:0:1 - - [16/Sep/2016:13:51:46 +0530] "GET /bookstore/%3Cu:url%20value= HTTP/1.1" 404 992
0:0:0:0:0:0:0:1 - - [16/Sep/2016:13:51:46 +0530] "GET /bookstore/%3Cu:url%20value= HTTP/1.1" 404 992
0:0:0:0:0:0:0:1 - - [16/Sep/2016:13:52:18 +0530] "POST /bookstore/sub_category/add HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [16/Sep/2016:13:52:18 +0530] "GET /bookstore/sub_categorylist HTTP/1.1" 200 4444
0:0:0:0:0:0:0:1 - - [16/Sep/2016:13:53:34 +0530] "GET /bookstore/sub_categories HTTP/1.1" 200 3645
0:0:0:0:0:0:0:1 - - [16/Sep/2016:13:53:34 +0530] "GET /bookstore/%3Cu:url%20value= HTTP/1.1" 404 992
0:0:0:0:0:0:0:1 - - [16/Sep/2016:13:53:34 +0530] "GET /bookstore/%3Cu:url%20value= HTTP/1.1" 404 992
0:0:0:0:0:0:0:1 - - [16/Sep/2016:13:53:55 +0530] "GET /bookstore/categories HTTP/1.1" 200 3844
0:0:0:0:0:0:0:1 - - [16/Sep/2016:13:54:02 +0530] "GET /bookstore/products HTTP/1.1" 200 4524
0:0:0:0:0:0:0:1 - - [16/Sep/2016:13:54:20 +0530] "GET /bookstore/suppliers HTTP/1.1" 200 2673
0:0:0:0:0:0:0:1 - - [16/Sep/2016:13:56:35 +0530] "POST /bookstore/supplier/add HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [16/Sep/2016:13:56:35 +0530] "GET /bookstore/suppliers HTTP/1.1" 200 3428
0:0:0:0:0:0:0:1 - - [16/Sep/2016:13:57:32 +0530] "POST /bookstore/supplier/add HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [16/Sep/2016:13:57:32 +0530] "GET /bookstore/suppliers HTTP/1.1" 200 3508
0:0:0:0:0:0:0:1 - - [16/Sep/2016:13:59:47 +0530] "GET /bookstore/suppliers HTTP/1.1" 200 3521
0:0:0:0:0:0:0:1 - - [16/Sep/2016:13:59:47 +0530] "GET /bookstore/resources/css/bootstrap.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Sep/2016:13:59:47 +0530] "GET /bookstore/resources/css/bootstrap-theme.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Sep/2016:13:59:47 +0530] "GET /bookstore/resources/js/angular.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Sep/2016:14:00:54 +0530] "POST /bookstore/supplier/add HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [16/Sep/2016:14:00:54 +0530] "GET /bookstore/suppliers HTTP/1.1" 200 3591
0:0:0:0:0:0:0:1 - - [16/Sep/2016:14:00:54 +0530] "GET /bookstore/resources/css/bootstrap-theme.min.css HTTP/1.1" 200 23409
0:0:0:0:0:0:0:1 - - [16/Sep/2016:14:00:54 +0530] "GET /bookstore/resources/css/bootstrap.min.css HTTP/1.1" 200 121260
0:0:0:0:0:0:0:1 - - [16/Sep/2016:14:00:54 +0530] "GET /bookstore/resources/js/angular.min.js HTTP/1.1" 200 157919
0:0:0:0:0:0:0:1 - - [16/Sep/2016:14:01:23 +0530] "GET /bookstore/products HTTP/1.1" 200 4682
0:0:0:0:0:0:0:1 - - [16/Sep/2016:14:06:40 +0530] "POST /bookstore/product/add HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [16/Sep/2016:14:06:40 +0530] "GET /bookstore/productlist HTTP/1.1" 200 2744
0:0:0:0:0:0:0:1 - - [16/Sep/2016:14:06:40 +0530] "GET /bookstore/%7B%7Bgroups.image%7D%7D HTTP/1.1" 404 992
0:0:0:0:0:0:0:1 - - [16/Sep/2016:14:06:40 +0530] "GET /bookstore/resources/images/,pro01.jpg HTTP/1.1" 200 16050
0:0:0:0:0:0:0:1 - - [16/Sep/2016:14:06:56 +0530] "GET /bookstore/ HTTP/1.1" 200 10379
0:0:0:0:0:0:0:1 - - [16/Sep/2016:14:06:56 +0530] "GET /bookstore/resources/bootstrap-3.3.7-dist/js/angular.min.js HTTP/1.1" 404 992
0:0:0:0:0:0:0:1 - - [16/Sep/2016:14:06:56 +0530] "GET /bookstore/resources/bootstrap-3.3.7-dist/js/angular.min.js HTTP/1.1" 404 992
0:0:0:0:0:0:0:1 - - [16/Sep/2016:14:07:45 +0530] "GET /bookstore/ HTTP/1.1" 200 10582
0:0:0:0:0:0:0:1 - - [16/Sep/2016:14:07:45 +0530] "GET /bookstore/resources/bootstrap-3.3.7-dist/js/angular.min.js HTTP/1.1" 404 992
0:0:0:0:0:0:0:1 - - [16/Sep/2016:14:07:45 +0530] "GET /bookstore/resources/images/book1.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Sep/2016:14:07:45 +0530] "GET /bookstore/resources/images/find.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Sep/2016:14:07:45 +0530] "GET /bookstore/resources/images/new.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Sep/2016:14:07:45 +0530] "GET /bookstore/resources/images/slide.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Sep/2016:14:07:45 +0530] "GET /bookstore/resources/bootstrap-3.3.7-dist/js/angular.min.js HTTP/1.1" 404 992
0:0:0:0:0:0:0:1 - - [16/Sep/2016:14:08:18 +0530] "GET /bookstore/products HTTP/1.1" 200 4682
0:0:0:0:0:0:0:1 - - [16/Sep/2016:14:11:20 +0530] "POST /bookstore/product/add HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [16/Sep/2016:14:11:20 +0530] "GET /bookstore/productlist HTTP/1.1" 200 3011
0:0:0:0:0:0:0:1 - - [16/Sep/2016:14:11:20 +0530] "GET /bookstore/%7B%7Bgroups.image%7D%7D HTTP/1.1" 404 992
0:0:0:0:0:0:0:1 - - [16/Sep/2016:14:11:20 +0530] "GET /bookstore/resources/images/,pro02.jpg HTTP/1.1" 200 15076
0:0:0:0:0:0:0:1 - - [16/Sep/2016:14:11:27 +0530] "GET /bookstore/productlist HTTP/1.1" 200 3011
0:0:0:0:0:0:0:1 - - [16/Sep/2016:14:11:27 +0530] "GET /bookstore/resources/css/bootstrap.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Sep/2016:14:11:27 +0530] "GET /bookstore/resources/css/bootstrap-theme.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Sep/2016:14:11:27 +0530] "GET /bookstore/%7B%7Bgroups.image%7D%7D HTTP/1.1" 404 992
0:0:0:0:0:0:0:1 - - [16/Sep/2016:14:11:27 +0530] "GET /bookstore/%7B%7Bgroups.image%7D%7D HTTP/1.1" 404 992
0:0:0:0:0:0:0:1 - - [16/Sep/2016:14:11:27 +0530] "GET /bookstore/resources/images/,pro01.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Sep/2016:14:11:27 +0530] "GET /bookstore/resources/images/,pro02.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Sep/2016:14:11:27 +0530] "GET /bookstore/resources/fonts/glyphicons-halflings-regular.woff2 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Sep/2016:14:11:29 +0530] "GET /bookstore/products HTTP/1.1" 200 4682
0:0:0:0:0:0:0:1 - - [16/Sep/2016:14:15:49 +0530] "POST /bookstore/product/add HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [16/Sep/2016:14:15:49 +0530] "GET /bookstore/productlist HTTP/1.1" 200 3303
0:0:0:0:0:0:0:1 - - [16/Sep/2016:14:15:50 +0530] "GET /bookstore/resources/css/bootstrap-theme.min.css HTTP/1.1" 200 23409
0:0:0:0:0:0:0:1 - - [16/Sep/2016:14:15:50 +0530] "GET /bookstore/%7B%7Bgroups.image%7D%7D HTTP/1.1" 404 992
0:0:0:0:0:0:0:1 - - [16/Sep/2016:14:15:50 +0530] "GET /bookstore/resources/css/bootstrap.min.css HTTP/1.1" 200 121260
0:0:0:0:0:0:0:1 - - [16/Sep/2016:14:15:50 +0530] "GET /bookstore/%7B%7Bgroups.image%7D%7D HTTP/1.1" 404 992
0:0:0:0:0:0:0:1 - - [16/Sep/2016:14:15:50 +0530] "GET /bookstore/resources/fonts/glyphicons-halflings-regular.woff2 HTTP/1.1" 200 18028
0:0:0:0:0:0:0:1 - - [16/Sep/2016:14:15:54 +0530] "GET /bookstore/products HTTP/1.1" 200 4682
0:0:0:0:0:0:0:1 - - [16/Sep/2016:14:16:43 +0530] "POST /bookstore/product/add HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [16/Sep/2016:14:16:43 +0530] "GET /bookstore/productlist HTTP/1.1" 200 3303
0:0:0:0:0:0:0:1 - - [16/Sep/2016:14:16:43 +0530] "GET /bookstore/%7B%7Bgroups.image%7D%7D HTTP/1.1" 404 992
0:0:0:0:0:0:0:1 - - [16/Sep/2016:14:17:21 +0530] "GET /bookstore/productlist HTTP/1.1" 200 3291
0:0:0:0:0:0:0:1 - - [16/Sep/2016:14:17:21 +0530] "GET /bookstore/resources/css/bootstrap.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Sep/2016:14:17:21 +0530] "GET /bookstore/resources/css/bootstrap-theme.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Sep/2016:14:17:21 +0530] "GET /bookstore/%7B%7Bgroups.image%7D%7D HTTP/1.1" 404 992
0:0:0:0:0:0:0:1 - - [16/Sep/2016:14:17:21 +0530] "GET /bookstore/%7B%7Bgroups.image%7D%7D HTTP/1.1" 404 992
0:0:0:0:0:0:0:1 - - [16/Sep/2016:14:17:21 +0530] "GET /bookstore/resources/fonts/glyphicons-halflings-regular.woff2 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Sep/2016:14:17:24 +0530] "GET /bookstore/products HTTP/1.1" 200 4682
0:0:0:0:0:0:0:1 - - [16/Sep/2016:14:18:30 +0530] "POST /bookstore/product/add HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [16/Sep/2016:14:18:30 +0530] "GET /bookstore/productlist HTTP/1.1" 200 3582
0:0:0:0:0:0:0:1 - - [16/Sep/2016:14:18:30 +0530] "GET /bookstore/resources/css/bootstrap.min.css HTTP/1.1" 200 121260
0:0:0:0:0:0:0:1 - - [16/Sep/2016:14:18:30 +0530] "GET /bookstore/resources/css/bootstrap-theme.min.css HTTP/1.1" 200 23409
0:0:0:0:0:0:0:1 - - [16/Sep/2016:14:18:30 +0530] "GET /bookstore/%7B%7Bgroups.image%7D%7D HTTP/1.1" 404 992
0:0:0:0:0:0:0:1 - - [16/Sep/2016:14:18:30 +0530] "GET /bookstore/%7B%7Bgroups.image%7D%7D HTTP/1.1" 404 992
0:0:0:0:0:0:0:1 - - [16/Sep/2016:14:18:30 +0530] "GET /bookstore/resources/fonts/glyphicons-halflings-regular.woff2 HTTP/1.1" 200 18028
0:0:0:0:0:0:0:1 - - [16/Sep/2016:14:18:33 +0530] "GET /bookstore/products HTTP/1.1" 200 4682
0:0:0:0:0:0:0:1 - - [16/Sep/2016:14:19:02 +0530] "GET /bookstore/ HTTP/1.1" 200 10828
0:0:0:0:0:0:0:1 - - [16/Sep/2016:14:19:03 +0530] "GET /bookstore/resources/bootstrap-3.3.7-dist/js/angular.min.js HTTP/1.1" 404 992
0:0:0:0:0:0:0:1 - - [16/Sep/2016:14:19:03 +0530] "GET /bookstore/resources/images/find.png HTTP/1.1" 200 32296
0:0:0:0:0:0:0:1 - - [16/Sep/2016:14:19:03 +0530] "GET /bookstore/resources/images/book1.jpg HTTP/1.1" 200 173362
0:0:0:0:0:0:0:1 - - [16/Sep/2016:14:19:09 +0530] "GET /bookstore/products HTTP/1.1" 200 4682
0:0:0:0:0:0:0:1 - - [16/Sep/2016:14:19:30 +0530] "GET /bookstore/productlist HTTP/1.1" 200 3290
0:0:0:0:0:0:0:1 - - [16/Sep/2016:14:19:30 +0530] "GET /bookstore/%7B%7Bgroups.image%7D%7D HTTP/1.1" 404 992
0:0:0:0:0:0:0:1 - - [16/Sep/2016:14:19:32 +0530] "GET /bookstore/productlist HTTP/1.1" 200 3290
0:0:0:0:0:0:0:1 - - [16/Sep/2016:14:19:32 +0530] "GET /bookstore/resources/css/bootstrap.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Sep/2016:14:19:32 +0530] "GET /bookstore/resources/css/bootstrap-theme.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Sep/2016:14:19:32 +0530] "GET /bookstore/%7B%7Bgroups.image%7D%7D HTTP/1.1" 404 992
0:0:0:0:0:0:0:1 - - [16/Sep/2016:14:19:32 +0530] "GET /bookstore/%7B%7Bgroups.image%7D%7D HTTP/1.1" 404 992
0:0:0:0:0:0:0:1 - - [16/Sep/2016:14:19:32 +0530] "GET /bookstore/resources/fonts/glyphicons-halflings-regular.woff2 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Sep/2016:14:20:25 +0530] "GET /bookstore/productlist HTTP/1.1" 200 3289
0:0:0:0:0:0:0:1 - - [16/Sep/2016:14:20:25 +0530] "GET /bookstore/resources/css/bootstrap-theme.min.css HTTP/1.1" 200 23409
0:0:0:0:0:0:0:1 - - [16/Sep/2016:14:20:25 +0530] "GET /bookstore/resources/css/bootstrap.min.css HTTP/1.1" 200 121260
0:0:0:0:0:0:0:1 - - [16/Sep/2016:14:20:25 +0530] "GET /bookstore/%7B%7Bgroups.image%7D%7D HTTP/1.1" 404 992
0:0:0:0:0:0:0:1 - - [16/Sep/2016:14:20:25 +0530] "GET /bookstore/%7B%7Bgroups.image%7D%7D HTTP/1.1" 404 992
0:0:0:0:0:0:0:1 - - [16/Sep/2016:14:20:25 +0530] "GET /bookstore/resources/images/pro03.jpg HTTP/1.1" 404 992
0:0:0:0:0:0:0:1 - - [16/Sep/2016:14:20:25 +0530] "GET /bookstore/resources/images/,pro01.jpg HTTP/1.1" 200 16050
0:0:0:0:0:0:0:1 - - [16/Sep/2016:14:20:25 +0530] "GET /bookstore/resources/images/,pro02.jpg HTTP/1.1" 200 15076
0:0:0:0:0:0:0:1 - - [16/Sep/2016:14:20:25 +0530] "GET /bookstore/resources/fonts/glyphicons-halflings-regular.woff2 HTTP/1.1" 200 18028
0:0:0:0:0:0:0:1 - - [16/Sep/2016:14:20:40 +0530] "GET /bookstore/products HTTP/1.1" 200 4682
0:0:0:0:0:0:0:1 - - [16/Sep/2016:14:26:00 +0530] "POST /bookstore/product/add HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [16/Sep/2016:14:26:00 +0530] "GET /bookstore/productlist HTTP/1.1" 200 3513
0:0:0:0:0:0:0:1 - - [16/Sep/2016:14:26:00 +0530] "GET /bookstore/%7B%7Bgroups.image%7D%7D HTTP/1.1" 404 992
0:0:0:0:0:0:0:1 - - [16/Sep/2016:14:26:01 +0530] "GET /bookstore/resources/images/pro03.jpg HTTP/1.1" 404 992
0:0:0:0:0:0:0:1 - - [16/Sep/2016:14:26:01 +0530] "GET /bookstore/resources/images/,pro04.jpg HTTP/1.1" 200 7185
0:0:0:0:0:0:0:1 - - [16/Sep/2016:14:26:07 +0530] "GET /bookstore/products HTTP/1.1" 200 4682
0:0:0:0:0:0:0:1 - - [16/Sep/2016:14:37:10 +0530] "POST /bookstore/product/add HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [16/Sep/2016:14:37:10 +0530] "GET /bookstore/productlist HTTP/1.1" 200 3753
0:0:0:0:0:0:0:1 - - [16/Sep/2016:14:37:10 +0530] "GET /bookstore/%7B%7Bgroups.image%7D%7D HTTP/1.1" 404 992
0:0:0:0:0:0:0:1 - - [16/Sep/2016:14:37:10 +0530] "GET /bookstore/resources/images/pro03.jpg HTTP/1.1" 404 992
0:0:0:0:0:0:0:1 - - [16/Sep/2016:14:37:10 +0530] "GET /bookstore/resources/images/pro04,pro05.jpg HTTP/1.1" 200 13197
0:0:0:0:0:0:0:1 - - [16/Sep/2016:14:38:18 +0530] "GET /bookstore/productlist HTTP/1.1" 200 3741
0:0:0:0:0:0:0:1 - - [16/Sep/2016:14:38:18 +0530] "GET /bookstore/resources/css/bootstrap-theme.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Sep/2016:14:38:18 +0530] "GET /bookstore/resources/css/bootstrap.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Sep/2016:14:38:18 +0530] "GET /bookstore/%7B%7Bgroups.image%7D%7D HTTP/1.1" 404 992
0:0:0:0:0:0:0:1 - - [16/Sep/2016:14:38:18 +0530] "GET /bookstore/resources/images/,pro01.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Sep/2016:14:38:18 +0530] "GET /bookstore/resources/images/,pro02.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Sep/2016:14:38:18 +0530] "GET /bookstore/%7B%7Bgroups.image%7D%7D HTTP/1.1" 404 992
0:0:0:0:0:0:0:1 - - [16/Sep/2016:14:38:18 +0530] "GET /bookstore/resources/images/,pro04.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Sep/2016:14:38:18 +0530] "GET /bookstore/resources/images/pro05.jpg HTTP/1.1" 404 992
0:0:0:0:0:0:0:1 - - [16/Sep/2016:14:38:18 +0530] "GET /bookstore/resources/images/pro03.jpg HTTP/1.1" 404 992
0:0:0:0:0:0:0:1 - - [16/Sep/2016:14:38:18 +0530] "GET /bookstore/resources/fonts/glyphicons-halflings-regular.woff2 HTTP/1.1" 304 -
